depth,age,upstream distance,,,,,surface elevation,,,,,thinning function,,,,,past accumulation rate,,,,
[m],[yr],[km],,,,,[m.a.s.l.],,,,,,,,,,[m/yr],,,,
,,flow line A,flow line B,flow line C,average,spread,flow line A,flow line B,flow line C,average,spread,flow line A,flow line B,flow line C,average,spread,flow line A,flow line B,flow line C,average,spread
1224,11376.857790957,180.607765039463,177.107242277767,195.837141859512,184.517383058914,11.319758800598,2952.92091130244,2961.39525006348,2986.1101969963,2966.80878612074,19.3014108755581,0.325734786573008,0.207391406010712,0.460374795780828,0.331166996121516,0.129207799659312,0.0929137389398818,0.0790409068128852,0.116096323015991,0.0960169895895861,0.0200793334264052
1225,11392.7855018248,180.70377292505,177.195859227253,195.899708140396,184.599780097567,11.2999280428299,2953.11650658852,2961.49942680293,2986.09965518784,2966.9051961931,19.1944589947463,0.308199374580286,0.209114195787507,0.455025041386365,0.324112870584719,0.130912170801646,0.0889936286743158,0.0778441687122761,0.112970049361312,0.0932692822493014,0.0197007671120109
1226,11409.3560496679,180.799780810638,177.284476176739,195.961845186061,184.682034057813,11.2798111282481,2953.3121018746,2961.60360354237,2986.07327126295,2966.99632555998,19.0769457029721,0.290663962587564,0.210836985564301,0.449675286991901,0.317058745047922,0.132616541943979,0.0825333877617103,0.0741848073949312,0.106380660081776,0.0876996184128059,0.0186810416689703
1227,11426.9803697396,180.895788696225,177.373093126226,196.023982231725,184.764288018058,11.2596942136663,2953.50769716068,2961.70778028182,2986.04688733805,2967.08745492685,18.9594324111983,0.273128550594842,0.212559775341095,0.444325532597438,0.310004619511125,0.134320913086313,0.0784300466661787,0.0723973197100185,0.102593451816564,0.0844736060642537,0.0181198457523101
1228,11444.4392792775,180.991796581813,177.461710075712,196.086119277389,184.846541978304,11.2395772990844,2953.70329244677,2961.81195702127,2986.02050341315,2967.17858429373,18.8419191194242,0.255593138602121,0.21428256511789,0.438975778202975,0.302950493974328,0.136025284228646,0.0782717349542594,0.0741564511193636,0.103856507954031,0.0854282313425514,0.0184282766114798
1229,11461.3155813309,181.0878044674,177.550327025198,196.148256323053,184.92879593855,11.2194603845025,2953.89888773285,2961.91613376072,2985.99411948826,2967.26971366061,18.7244058276499,0.238057726609399,0.216005354894684,0.433626023808511,0.295896368437531,0.13772965537098,0.0743354551726697,0.072244531338834,0.100003404267712,0.082194463593072,0.0178089406746403
1230,11479.8258853288,181.18373802044,177.638875299423,196.210393368717,185.011002229527,11.1993911391901,2954.11537898209,2962.01799621257,2985.96773556336,2967.36703691934,18.6006986440205,0.220522314616677,0.217728144671479,0.428276269414048,0.288842242900734,0.139434026513314,0.0747195064161706,0.0744526183800922,0.10187120946435,0.0836811114202042,0.0181900980441457
1231,11495.8360263682,181.279557056599,177.727330086977,196.272530414381,185.093139185986,11.1793912283954,2954.36406259716,2962.11670825714,2985.94135163846,2967.47404083092,18.4673108075427,0.216646971008416,0.21367776325797,0.408382101792243,0.279568945352876,0.128813156439367,0.0784010107001342,0.0781049630014475,0.103809687627781,0.0867718871097876,0.0170378005179936
1232,11512.4002908856,181.375376092757,177.815784874532,196.334667460045,185.175276142445,11.1593913176007,2954.61274621223,2962.21542030171,2985.91496771357,2967.5810447425,18.3339229710649,0.212771627400155,0.209627381844461,0.388487934170438,0.270295647805018,0.11819228636542,0.0778682460929918,0.0775584720938888,0.10024347200056,0.0852233967291468,0.015020075271413
1233,11528.4699022466,181.471195128915,177.904239662086,196.396804505709,185.257413098904,11.139391406806,2954.8614298273,2962.31413234628,2985.88858378867,2967.68804865409,18.2005351345864,0.208896283791894,0.205577000430953,0.368593766548633,0.26102235025716,0.107571416291473,0.0790312612331323,0.0787010503120643,0.0990201254688124,0.0855841456713363,0.013435979797476
1234,11544.389770449,181.567014165074,177.99269444964,196.458941551374,185.339550055362,11.1193914960113,2955.11011344238,2962.41284439085,2985.86219986377,2967.79505256567,18.0671472981086,0.205020940183633,0.201526619017444,0.348699598926827,0.251749052709301,0.096950546217526,0.0804216609732552,0.0800697154746925,0.0981629004435485,0.0862180922971654,0.0119448081463831
1235,11559.7619739662,181.662833201232,178.081149237194,196.523306904409,185.422429780945,11.1008771234642,2955.35879705745,2962.51155643542,2985.90750222767,2967.92595190684,17.9815503208221,0.201145596575372,0.197476237603935,0.328805431305022,0.242475755161443,0.0863296761435791,0.0783390523756464,0.0779808647205044,0.0932389799757716,0.0831862990239741,0.0100526809517975
1236,11576.397999453,181.75865223739,178.169604024748,196.59049689914,185.50625105376,11.0842458453808,2955.60748067252,2962.61026847999,2986.04367539461,2968.08714151571,17.9565338789053,0.197270252967111,0.193425856190427,0.308911263683217,0.233202457613585,0.0757088060696322,0.08155838338352,0.081169649392234,0.0947336239493482,0.0858205522417008,0.00891307170764747
1237,11590.5166757791,181.854471273548,178.258058812302,196.657686893871,185.590072326574,11.0676145672974,2955.85616428759,2962.70898052456,2986.17984856156,2968.24833112457,17.9315174369882,0.19339490935885,0.189375474776918,0.289017096061412,0.223929160065727,0.0650879359956853,0.0859609293531142,0.0855346970823328,0.0975220681515222,0.0896725648623231,0.00784950328919916
1238,11605.2561822147,181.950290309707,178.346513599857,196.724876888603,185.673893599389,11.050983289214,2956.10484790266,2962.80769256913,2986.3160217285,2968.40952073343,17.906500995072,0.189519565750589,0.185325093363409,0.269122928439607,0.214655862517868,0.0544670659217384,0.0829637233123193,0.0825365725019332,0.0919997043463969,0.0858333333868832,0.0061663709595138
1239,11620.2630691588,182.046109345865,178.434968387411,196.792066883334,185.757714872203,11.0343520111305,2956.35353151773,2962.9064046137,2986.45219489545,2968.57071034229,17.8814845531552,0.185644222142328,0.181274711949901,0.249228760817801,0.20538256497001,0.0438461958477915,0.083796843624543,0.0833496225997929,0.0908937905589132,0.0860134189277497,0.00488037163116347
1240,11634.5805241233,182.141833652325,178.526583928487,196.859256878065,185.842558152959,11.0166987251057,2956.60168052628,2963.07650880143,2986.58836806239,2968.75551913004,17.8328489323543,0.181768878534067,0.177224330536392,0.229334593195996,0.196109267422152,0.0332253257738446,0.0810117229996549,0.0805642600067516,0.0860117923766535,0.08252925846102,0.00348253391563353
1241,11650.5224164478,182.237412018008,178.622502159034,196.926446872796,185.928787016613,10.997659856183,2956.84900591889,2963.34379811308,2986.72454122934,2968.97244842043,17.7520928089031,0.185804610735498,0.180979024856134,0.227980685497087,0.19825477369624,0.0297259118008472,0.0776743908863035,0.0772167415034128,0.0819178092251193,0.0789363138716119,0.0029814953535074
1242,11666.2071036934,182.332990383692,178.718420389581,196.993636867527,186.015015880267,10.9786209872602,2957.09633131149,2963.61108742472,2986.86071439628,2969.18937771083,17.6713366854504,0.18984034293693,0.184733719175877,0.226626777798178,0.200400279970328,0.0262264978278497,0.0732125558535126,0.0727539707431962,0.0766949998270226,0.0742205088079105,0.00247449101911211
1243,11684.4315781157,182.428568749375,178.814338620129,197.060826862258,186.101244743921,10.9595821183373,2957.34365670409,2963.87837673637,2986.99688756323,2969.40630700123,17.5905805619975,0.193876075138362,0.188488413495619,0.225272870099269,0.202545786244416,0.0227270838548523,0.0632455821928279,0.0628256919498296,0.0658086892529173,0.063959987798525,0.00184870145439239
1244,11705.6646744731,182.524147115059,178.910256850676,197.128016856989,186.187473607575,10.9405432494145,2957.59098209669,2964.14566604801,2987.13306073017,2969.62323629163,17.5098244385451,0.197911807339793,0.192243107815361,0.22391896240036,0.204691292518505,0.0192276698818549,0.0519231172480691,0.05155872970412,0.0536631063678588,0.0523816511066826,0.00128145526117621
1245,11733.2908524184,182.619725480742,179.006175081223,197.194844485266,186.27358168241,10.9212628028557,2957.8383074893,2964.41295535966,2987.258690315,2969.83665105465,17.4220392603477,0.201947539541225,0.195997802135103,0.222565054701451,0.206836798792593,0.0157282559088575,0.0464077881596304,0.0460643635348197,0.0476385191445442,0.0467035569463314,0.00093496219821278
1246,11759.694086965,182.715303846425,179.10209331177,197.26121277144,186.359536643212,10.901676128228,2958.0856328819,2964.6802446713,2987.37095466932,2970.04561074084,17.3253439284763,0.205983271742657,0.199752496454846,0.221211147002541,0.208982305066681,0.0122288419358601,0.0455479768972804,0.0451933376043066,0.0464385891702506,0.0457266345572792,0.000711954612971392
1247,11788.715291405,182.810882212109,179.198011542317,197.327581057614,186.445491604013,10.8820894536002,2958.3329582745,2964.94753398294,2987.48321902363,2970.25457042703,17.2286485966052,0.210019003944088,0.203507190774588,0.219857239303632,0.21112781134077,0.00872942796286268,0.0433845527034921,0.0430298575971769,0.0439316672342793,0.0434486925116494,0.000482974722629911
1248,11818.0508004926,182.906460577792,179.293929772865,197.393949343787,186.531446564815,10.8625027789725,2958.58028366711,2965.21482329459,2987.59548337795,2970.46353011322,17.1319532647342,0.21405473614552,0.20726188509433,0.218503331604723,0.213273317614858,0.00601143252052756,0.0443386144599755,0.0439586836881612,0.0445910078058857,0.0442961019846741,0.000337418296512966
1249,11846.1351127321,183.002038943476,179.389848003412,197.460317629961,186.617401525616,10.8429161043448,2958.82760905971,2965.48211260623,2987.70774773227,2970.6724897994,17.0352579328632,0.218090468346952,0.211016579414073,0.217149423905814,0.215418823888946,0.00440224447487356,0.0443429643203995,0.0439453929692498,0.0442896607892385,0.0441926726929626,0.000247279723712845
1250,11875.7758912599,183.097579707754,179.482278837985,197.526685916135,186.702181487291,10.8245044288432,2959.07426049951,2965.65998100046,2987.82001208658,2970.85141786218,16.9685942244006,0.222126200548384,0.214771273733815,0.215795516206905,0.217564330163034,0.00456187038534916,0.0413315169489271,0.0409443809818822,0.0409978580722365,0.0410912520010153,0.000240264947911826
1251,11908.4940118475,183.193062543227,179.569962329297,197.593054202308,186.785359691611,10.8076945106974,2959.31987364617,2965.71612195305,2987.9322764409,2970.98942401337,16.942852427526,0.22110621536261,0.226283044539299,0.219715941954396,0.222368400618768,0.00391464392053047,0.0415095508697724,0.0417872853210304,0.0414355911058042,0.0415774757655356,0.000209809555494702
1252,11937.8204198146,183.2885453787,179.657645820609,197.659422488482,186.86853789593,10.7908845925515,2959.56548679283,2965.77226290565,2988.04454079522,2971.12743016456,16.9171106306529,0.220086230176837,0.237794815344783,0.223636367701887,0.227172471074502,0.0106223442702804,0.0443714979572453,0.0454023968102368,0.0445743989090511,0.0447827645588444,0.000619632251392372
1253,11966.2999612567,183.384028214173,179.745329311921,197.725790774656,186.95171610025,10.7740746744056,2959.81109993949,2965.82840385824,2988.15680514953,2971.26543631576,16.8913688337783,0.219066244991063,0.249306586150266,0.227556793449378,0.231976541530236,0.0173300446200305,0.0441884520371983,0.0459685047727741,0.0446741630773603,0.0449437066291109,0.00102479814366322
1254,11995.795369171,183.479511049646,179.833012803233,197.792159060829,187.034894304569,10.7572647562599,2960.05671308615,2965.88454481084,2988.26906950385,2971.40344246695,16.8656270369052,0.21804625980529,0.26081835695575,0.231477219196869,0.23678061198597,0.0240377449697804,0.0425837398447374,0.045047810584059,0.0433279474269753,0.0436531659519239,0.00139464463213513
1255,12026.3825388601,183.574993885119,179.920696294545,197.857997966239,187.117896048634,10.7401019176048,2960.30232623281,2965.94068576343,2988.36674115176,2971.53658438267,16.8301567690908,0.217026274619516,0.272330127761234,0.23539764494436,0.241584682441704,0.0307454453195304,0.0448955821708802,0.0483077045876725,0.0459743041504256,0.0463925303029927,0.00191517428467972
1256,12052.970734322,183.670476720592,180.008379785857,197.923165819263,187.200674108571,10.7224917106925,2960.54793937947,2965.99682671603,2988.44591482784,2971.66356030778,16.7823545200609,0.216006289433743,0.283841898566718,0.239318070691851,0.246388752897437,0.0374531456692805,0.0455560438788631,0.0498711832035826,0.0469521497793342,0.04745979228726,0.00241139091632264
1257,12082.5384881095,183.765959556064,180.096063277169,197.988333672287,187.283452168507,10.7048815037802,2960.79355252613,2966.05296766862,2988.52508850392,2971.79053623289,16.7345522710316,0.21498630424797,0.295353669372202,0.243238496439343,0.251192823353171,0.0441608460190304,0.0427459833009577,0.0476213113885696,0.0443418199416241,0.0449030382103838,0.00271827317818584
1258,12112.575971842,183.861442391537,180.183746768481,198.053501525311,187.366230228443,10.6872712968679,2961.03916567279,2966.10910862122,2988.60426218001,2971.91751215801,16.6867500220008,0.213966319062196,0.306865440177686,0.247158922186834,0.255996893808905,0.0508685463687805,0.0435898610961049,0.049432103021558,0.0455117288079783,0.0461778976418804,0.00325420537967761
1259,12140.9572771121,183.95692522701,180.271430259793,198.118669378335,187.449008288379,10.6696610899555,2961.28477881945,2966.16524957382,2988.68343585609,2972.04448808312,16.6389477729712,0.212946333876423,0.31837721098317,0.251079347934325,0.260800964264639,0.0575762467185305,0.041998885370251,0.048495116707349,0.0441373550223064,0.0448771190333022,0.00361799767404686
1260,12173.3445856019,184.049004038148,180.362299214878,198.183837231359,187.531713494795,10.6521237365639,2961.45346539716,2966.27357859865,2988.76260953217,2972.16321784266,16.5993916895139,0.211926348690649,0.329888981788653,0.254999773681816,0.265605034720373,0.0642839470682804,0.0418954390904292,0.0492704802039084,0.0443176934594673,0.0451612042512683,0.00410927595264009
1261,12201.7883495159,184.13583860207,180.457504497152,198.249005084383,187.614116061202,10.6348890231812,2961.50363873719,2966.45295051478,2988.84178320826,2972.26612415341,16.5756590548468,0.236175254247933,0.332919067570102,0.255103939191983,0.274732753670006,0.0581863139000964,0.0427760064338004,0.0489796224868412,0.04386299506423,0.0452062079949572,0.00377341449188399
1262,12234.9122807018,184.222673165992,180.552709779426,198.314172937407,187.696518627608,10.6176543097987,2961.55381207722,2966.63232243092,2988.92095688434,2972.36903046416,16.5519264201796,0.260424159805216,0.335949153351551,0.25520810470215,0.283860472619639,0.0520886807319123,0.0429789273346252,0.047867081948024,0.0426779298953896,0.0445079797260129,0.00335910222201106
